ward_no,ward_name,ward_label,population,area_sqkm,density_per_sqkm,sample_points,points_reachable,median_min,mean_min,best_min,worst_min,share_under_30,median_direct_only,median_800m,median_frequent,median_general,straight_line_km,share_reachable,band,band_colour,people_over_45,people_over_60,crow_fly_min,penalty_ratio
133,Hampi Nagar,133-Hampi Nagar,35113,1.11416010546875,31515.219246902798,17.0,17.0,20.14338672103321,19.87481443100151,15.383093715449409,23.10469013829576,1.0,20.14338672103321,20.14338672103321,20.14338672103321,20.14338672103321,1.8874192276243456,1.0,Under 30 min,#2e8b7a,0,0,23.592740345304318,0.8537959739400245
186,Jaraganahalli,186-Jaraganahalli,38294,1.2834910734134228,29835.813269941766,20.0,20.0,20.231384600304697,22.015787270587303,12.535674379283547,39.374269864319714,0.85,20.231384600304697,20.231384600304697,20.231384600304697,20.231384600304697,1.6185107680243758,1.0,Under 30 min,#2e8b7a,0,0,20.231384600304697,1.0
21,Hebbala,21-Hebbala,32516,1.2274545859375,26490.593112383925,19.0,14.0,20.262976264436546,64.04201019394816,14.277518233454446,40.300536003666224,0.5789473684210527,20.262976264436546,20.262976264436546,20.262976264436546,20.262976264436546,2.1524562458594207,0.7368421052631579,Under 30 min,#2e8b7a,0,0,26.905703073242762,0.753110825956736
82,Garudachar Playa,82-Garudachar Playa,49631,6.7928061243230085,7306.406084855892,113.0,104.0,20.266895104114646,34.43879257209137,2.0017070026766355,61.99236031738697,0.6902654867256637,20.266895104114646,20.266895104114646,20.266895104114646,20.266895104114646,1.641911757703657,0.9203539823008849,Under 30 min,#2e8b7a,0,0,20.523896971295713,0.9874779206141746
62,Ramaswamy Palya,62-Ramaswamy Palya,34394,0.829835625,41446.76242358238,15.0,15.0,20.56042777082119,20.740593460873505,15.531401239592801,26.66032337493689,1.0,20.56042777082119,20.56042777082119,20.56042777082119,20.56042777082119,1.6448342216656953,1.0,Under 30 min,#2e8b7a,0,0,20.56042777082119,1.0
88,Jeevanbhima Nagar,88-Jeevanbhima Nagar,38251,1.88629244140625,20278.40389981285,31.0,31.0,20.81876690920171,21.77516037639216,11.210732909701322,38.56465514927147,0.8387096774193549,20.81876690920171,20.81876690920171,20.81876690920171,20.81876690920171,1.6655013527361369,1.0,Under 30 min,#2e8b7a,0,0,20.81876690920171,1.0
103,Kaveripura,103-Kaveripura,53532,1.6510629911925023,32422.748426658025,28.0,27.0,21.061363286419613,32.23157251746558,13.359315242633276,48.86670984605101,0.5714285714285714,21.061363286419613,17.82432597953089,21.061363286419613,21.061363286419613,2.036189158389031,0.9642857142857143,Under 30 min,#2e8b7a,0,0,25.452364479862887,0.8274816001115615
15,T Dasarahalli,15-T Dasarahalli,33042,0.8801490548375004,37541.36849706719,16.0,16.0,21.45694894843501,26.505397072546682,15.622946689951885,56.47357146120602,0.75,21.45694894843501,21.45694894843501,21.45694894843501,21.45694894843501,2.978018636438619,1.0,Under 30 min,#2e8b7a,0,0,37.22523295548274,0.5764087218499115
148,Ejipura,148-Ejipura,47004,1.8692488139287395,25145.93009221078,31.0,31.0,21.520432979871895,22.158790183306913,13.777312875058197,36.68886135205583,0.8387096774193549,21.520432979871895,20.76501826613773,21.520432979871895,21.520432979871895,1.7216346383897516,1.0,Under 30 min,#2e8b7a,0,0,21.520432979871895,1.0
22,Vishwanath Nagenahalli,22-Vishwanath Nagenahalli,51592,1.49225975,34573.069467296154,24.0,22.0,22.109905920978154,36.29877499014924,15.27080433363427,55.962974650926014,0.8333333333333334,22.109905920978154,22.109905920978154,22.109905920978154,22.109905920978154,1.768792473678252,0.9166666666666666,Under 30 min,#2e8b7a,0,0,22.10990592097815,1.0000000000000002
161,Hosakerehalli,161-Hosakerehalli,46805,1.34872520703125,34703.140236419946,21.0,21.0,22.272820205590936,28.188151475874406,17.552342544149038,60.75270592137105,0.7619047619047619,22.272820205590936,22.272820205590936,22.272820205590936,22.272820205590936,2.1826670850333953,1.0,Under 30 min,#2e8b7a,0,0,27.283338562917443,0.8163524472721008
56,A Narayanapura,56-A Narayanapura,43443,2.1485509693875007,20219.673919294797,33.0,28.0,22.305861459863056,45.79365722591414,15.10877546110399,28.628985774126722,0.8484848484848485,22.305861459863056,21.463735927139297,22.305861459863056,22.305861459863056,2.2242238007387876,0.8484848484848485,Under 30 min,#2e8b7a,0,0,27.802797509234846,0.8022883831187867
155,Hanumanth Nagar,155-Hanumanth Nagar,36982,0.99324958984375,37233.340318638046,16.0,16.0,22.371454800545898,23.54080348091635,18.87528587329475,37.426555563894624,0.9375,22.371454800545898,22.371454800545898,22.371454800545898,22.371454800545898,1.8117942811182908,1.0,Under 30 min,#2e8b7a,0,0,22.647428513978635,0.9878143466370851
1,Kempegowda Ward,1-Kempegowda Ward,34783,10.903719351108174,3190.012405855339,172.0,134.0,22.40162995755775,56.652221078373536,1.2655721844625152,48.37675372323083,0.5930232558139535,22.40162995755775,22.40162995755775,22.40162995755775,22.40162995755775,2.100469676955252,0.7790697674418605,Under 30 min,#2e8b7a,0,0,26.25587096194065,0.8532046028878707
28,Kammanahalli,28-Kammanahalli,47074,1.02774205078125,45803.32191741707,17.0,17.0,22.4757205240951,25.723947844444677,16.40769699894232,47.431591142703645,0.7058823529411765,22.4757205240951,22.4757205240951,22.4757205240951,22.4757205240951,1.7980576419276078,1.0,Under 30 min,#2e8b7a,0,0,22.4757205240951,1.0
47,Devara Jeevanahalli,47-Devara Jeevanahalli,42135,1.369791828125,30760.148465533828,20.0,20.0,22.56111446659071,26.628690404310937,16.084245741795336,44.8648278516063,0.65,22.56111446659071,22.56111446659071,22.56111446659071,22.56111446659071,1.804889157327257,1.0,Under 30 min,#2e8b7a,0,0,22.561114466590713,0.9999999999999999
69,Laggere,69-Laggere,57077,1.5717116953125,36315.184375243516,25.0,24.0,22.926355317990307,37.38392393052506,17.821466302734187,61.43749660819691,0.64,22.926355317990307,22.463217444016166,22.926355317990307,22.926355317990307,2.948626063262885,0.96,Under 30 min,#2e8b7a,0,0,36.857825790786066,0.6220213706615753
132,Attiguppe,132-Attiguppe,41487,1.38913891015625,29865.263795205014,23.0,23.0,22.966856854042163,24.76957166560496,16.462644776317948,41.24262223379629,0.8260869565217391,22.966856854042163,22.341781155543167,22.966856854042163,22.966856854042163,2.561477433281187,1.0,Under 30 min,#2e8b7a,0,0,32.01846791601484,0.7173003066319332
51,Vijnanapura,51-Vijnanapura,46159,2.0436386875,22586.673604455336,33.0,27.0,23.132752499066598,51.56394623751114,16.175559030020185,49.941157634911676,0.7878787878787878,23.132752499066598,22.26284275572119,23.48055874038682,23.132752499066598,2.3496014727421266,0.8181818181818182,Under 30 min,#2e8b7a,0,0,29.370018409276582,0.7876315287483807
157,Gali Anjenaya Temple ward,157-Gali Anjenaya Temple ward,34653,1.1443942418897957,30280.64868866848,18.0,18.0,23.34820469788406,30.91690143976066,17.39932725028052,71.00064433567292,0.6666666666666666,23.34820469788406,23.34820469788406,23.34820469788406,23.34820469788406,2.0827997838642176,1.0,Under 30 min,#2e8b7a,0,0,26.03499729830272,0.8968007344255104
68,Mahalakshimpuram,68-Mahalakshimpuram,44615,0.943863734375,47268.47570803512,18.0,18.0,23.6970443137034,25.048425204992828,16.38942485104053,43.3012437352826,0.7777777777777778,23.6970443137034,22.772664205863556,23.6970443137034,23.6970443137034,2.0544670857339753,1.0,Under 30 min,#2e8b7a,0,0,25.68083857167469,0.9227519672913109
50,Benniganahalli,50-Benniganahalli,49094,4.9227606015625,9972.859534225046,82.0,73.0,23.89618855750355,44.694394014328985,14.944551194211664,64.05280893176308,0.6707317073170732,23.89618855750355,23.89618855750355,23.89618855750355,23.89618855750355,2.1094583120855743,0.8902439024390244,Under 30 min,#2e8b7a,0,0,26.368228901069678,0.9062492838316553
5,Jakkuru,5-Jakkuru,52025,23.511326448228207,2212.7632872844806,375.0,320.0,24.00629288522471,48.27097426160679,1.6099239349431698,67.04348619119992,0.5786666666666667,24.00629288522471,23.339089994567676,24.00629288522471,24.00629288522471,2.1605866042793793,0.8533333333333334,Under 30 min,#2e8b7a,0,0,27.00733255349224,0.8888805600359272
198,Hemmigepura,198-Hemmigepura,50440,29.63551673111435,1702.0118278228977,480.0,431.0,24.60310486525074,46.69434279753554,0.7617117760767813,89.82182446768327,0.5145833333333333,24.60310486525074,24.371967539012466,24.60310486525074,24.60310486525074,2.0566064678968776,0.8979166666666667,Under 30 min,#2e8b7a,0,0,25.707580848710972,0.9570369538090702
34,Gangenahalli,34-Gangenahalli,24308,1.096013453125,22178.55988053066,19.0,19.0,24.67883158777998,25.84535336726683,20.306538105511805,33.48233736986131,0.7894736842105263,24.67883158777998,24.498143441126135,24.67883158777998,24.67883158777998,2.312727197674702,1.0,Under 30 min,#2e8b7a,0,0,28.909089970933774,0.8536703027522816
75,Shankar Matt,75-Shankar Matt,48734,1.08749117578125,44813.23718786928,17.0,17.0,24.817752310664325,25.70617056469351,17.370216786919038,44.628147970714835,0.8235294117647058,24.817752310664325,24.817752310664325,24.817752310664325,24.817752310664325,1.9854201848531459,1.0,Under 30 min,#2e8b7a,0,0,24.817752310664325,1.0
53,Basavanapura,53-Basavanapura,48585,6.266838009206248,7752.713558037817,97.0,79.0,24.944331269693418,55.33377125524447,9.541686019163185,52.22584836271872,0.5257731958762887,24.944331269693418,22.839313013031635,24.944331269693418,24.944331269693418,2.2830939620860238,0.8144329896907216,Under 30 min,#2e8b7a,0,0,28.538674526075294,0.8740536021356637
102,Vrisabhavathi Nagar,102-Vrisabhavathi Nagar,50893,0.9918729140625,51310.000785839715,16.0,15.0,24.949175558148987,33.408580034193776,11.884059707864502,37.258870483839246,0.75,24.949175558148987,19.28953160194684,24.949175558148987,24.949175558148987,2.3127025462922566,0.9375,Under 30 min,#2e8b7a,0,0,28.908781828653208,0.8630310230997136
158,Deepanjali Nagar,158-Deepanjali Nagar,45928,2.089538394828954,21979.974196051844,36.0,36.0,25.863834484077973,29.921231243779875,21.440769865016986,45.71350535232946,0.6944444444444444,25.863834484077973,25.863834484077973,25.863834484077973,25.863834484077973,3.0616918928039203,1.0,Under 30 min,#2e8b7a,0,0,38.27114866004901,0.675805022572449
156,Srinagar,156-Srinagar,41379,0.79700312109375,51918.24085107022,12.0,12.0,26.718651380451675,29.804287049144904,20.837783628326754,48.45749836725716,0.5833333333333334,26.718651380451675,26.718651380451675,26.718651380451675,26.718651380451675,1.996535714868975,1.0,Under 30 min,#2e8b7a,0,0,24.956696435862188,1.0706004878938062
6,Thanisandra,6-Thanisandra,71855,10.006880109185543,7180.559696527458,167.0,142.0,27.485021752604016,52.79719229582768,10.5215736149434,69.61679827760747,0.5209580838323353,27.485021752604016,25.228434564834068,27.485021752604016,27.485021752604016,2.3413711523132585,0.8502994011976048,Under 30 min,#2e8b7a,0,0,29.267139403915728,0.9391085808996666
74,Shakthi Ganapathi Nagar,74-Shakthi Ganapathi Nagar,43844,0.7009536015625,62549.075862178426,12.0,12.0,28.029240647492415,27.16212741086316,18.04495151028583,32.899712012002915,0.5833333333333334,28.029240647492415,26.871798197261402,28.029240647492415,28.029240647492415,2.322668779024875,1.0,Under 30 min,#2e8b7a,0,0,29.03335973781094,0.96541498815892
12,Shettihalli,12-Shettihalli,61071,8.118658457152208,7522.301907675268,131.0,122.0,28.130858379229448,37.59685914359779,1.3147618314095046,62.16821452980684,0.5114503816793893,28.130858379229448,28.130858379229448,28.130858379229448,28.130858379229448,2.2494199068207883,0.9312977099236641,Under 30 min,#2e8b7a,0,0,28.117748835259853,1.0004662373238484
162,Girinagar,162-Girinagar,43195,1.77087513671875,24391.894778101578,28.0,28.0,28.469348611517795,29.57581165950166,17.6438927212612,43.57407606308333,0.5,28.469348611517795,25.160173470690193,29.450331258176202,28.469348611517795,2.1850715993017236,1.0,Under 30 min,#2e8b7a,0,0,27.313394991271544,1.0423218578509064
46,Jayachamarajendra  Nagar,46-Jayachamarajendra  Nagar,31449,0.8893863203125,35360.336989386,14.0,14.0,29.812045543765812,29.5636617713314,18.648043244549147,38.90254728823154,0.5,29.812045543765812,29.05536989296339,29.812045543765812,29.812045543765812,2.2432163535014427,1.0,Under 30 min,#2e8b7a,0,0,28.040204418768035,1.0631893084135948
10,Dodda Bommasandra,10-Dodda Bommasandra,36396,4.19134313671875,8683.612582598786,66.0,59.0,30.39655635460838,47.3536313005395,17.45450660186295,55.360131067481085,0.48484848484848486,30.39655635460838,28.724836740990064,30.39655635460838,30.39655635460838,2.9994295932085846,0.8939393939393939,30 to 45 min,#e8c468,0,0,37.492869915107306,0.8107289845624873
59,Maruthi Seva Nagar,59-Maruthi Seva Nagar,40362,2.38895739453125,16895.23642924559,39.0,39.0,31.393817051762277,32.26709726383959,21.06121008529607,111.62044654709973,0.46153846153846156,31.393817051762277,28.994827269574824,31.393817051762277,31.393817051762277,2.3524243009736265,1.0,30 to 45 min,#e8c468,0,0,29.40530376217033,1.0676243070187275
85,Dodda Nekkundi,85-Dodda Nekkundi,63083,12.016501591111165,5249.697636345648,193.0,164.0,31.46790629562625,52.8418198969189,5.1368372224627965,70.3047255173735,0.47668393782383417,31.46790629562625,28.2562895883438,31.46790629562625,31.46790629562625,2.3443309733170916,0.8497409326424871,30 to 45 min,#e8c468,0,0,29.304137166463647,1.0738383497480646
128,Nagarabhavi,128-Nagarabhavi,35780,1.598825594926256,22378.926202798444,24.0,23.0,32.19905082195031,38.935126503754454,20.434316385937603,52.62244273236612,0.4166666666666667,32.19905082195031,26.968579825312762,32.19905082195031,32.19905082195031,3.5416145038015543,0.9583333333333334,30 to 45 min,#e8c468,0,0,44.27018129751943,0.72733044858243
2,Chowdeswari Ward,2-Chowdeswari Ward,36602,6.513262203561477,5619.611011512155,106.0,84.0,33.07696179402737,61.514259704420645,5.534124356692455,53.87644845566885,0.37735849056603776,33.07696179402737,32.606179601106845,33.07696179402737,33.07696179402737,2.9098356691001914,0.7924528301886793,30 to 45 min,#e8c468,0,0,36.37294586375239,0.9093836368912409
33,Manorayanapalya,33-Manorayanapalya,47926,0.80873095703125,59260.74621395766,14.0,14.0,33.41870802359409,35.97581900309221,19.20362179457796,55.6025561632126,0.21428571428571427,33.41870802359409,33.41870802359409,33.41870802359409,33.41870802359409,2.438162220523605,1.0,30 to 45 min,#e8c468,0,0,30.477027756545063,1.096521232009486
73,Kottegepalya,73-Kottegepalya,68922,5.83345954070108,11814.944377194872,92.0,89.0,33.5514193179352,37.85219371027082,15.80920924282127,64.74228529892679,0.4891304347826087,33.718315230641934,26.948210469941632,33.5514193179352,33.5514193179352,3.4010148297705243,0.967391304347826,30 to 45 min,#e8c468,0,0,42.51268537213155,0.7892095976588025
130,Ullalu,130-Ullalu,58199,8.788608322386859,6622.095087768571,144.0,139.0,34.09588237995317,38.764513883030006,15.26753452400767,69.54972624598894,0.4097222222222222,34.295752954693384,29.45913963566564,34.09588237995317,34.09588237995317,3.834175374254855,0.9652777777777778,30 to 45 min,#e8c468,0,0,47.92719217818569,0.7114099706319137
114,Agaram,114-Agaram,36916,10.99962906934231,3356.113171387813,176.0,107.0,34.34942447645831,86.1453094856639,1.94479442217911,121.22212427754661,0.45454545454545453,34.34942447645831,28.833088129063967,35.67770127038432,34.34942447645831,2.48844273968108,0.6079545454545454,30 to 45 min,#e8c468,0,0,31.1055342460135,1.1042865943014801
115,Vannarpet,115-Vannarpet,37060,0.7540598294864848,49147.293823141175,11.0,11.0,34.94569987841372,34.20769372460155,24.99690306698358,37.866058684504544,0.09090909090909091,34.94569987841372,34.94569987841372,36.051422855385404,34.94569987841372,2.320488653941337,1.0,30 to 45 min,#e8c468,0,0,29.006108174266718,1.204770376931036
116,Nilasandra,116-Nilasandra,48534,0.5297628264032646,91614.5821886247,10.0,10.0,34.95011411008633,34.55579480383717,20.184691383024163,62.27398651073616,0.3,34.95011411008633,34.26477674252749,34.95011411008633,36.12936258165203,2.2544875659194386,1.0,30 to 45 min,#e8c468,0,0,28.181094573992983,1.240197183197425
131,Nayandahalli,131-Nayandahalli,42785,2.071586153083628,20653.25641239349,34.0,23.0,35.30052838940301,79.08891311815285,23.17871524380544,46.518869748000284,0.4117647058823529,35.30052838940301,29.8414899703518,35.30052838940301,35.30052838940301,4.273253485850141,0.6764705882352942,30 to 45 min,#e8c468,0,0,53.415668573126766,0.6608646738377171
189,Hongasandra,189-Hongasandra,68554,2.1385952352348934,32055.621779438945,35.0,34.0,35.95109714239815,37.24044432004291,22.279546315105502,40.81362162098558,0.37142857142857144,35.95109714239815,30.25280522734797,42.15109714239814,36.93943028158896,3.6705739438863643,0.9714285714285714,30 to 45 min,#e8c468,0,0,45.88217429857956,0.7835526038597334
25,Horamavu,25-Horamavu,95368,17.591625533710836,5421.215897146417,282.0,246.0,36.672851525746324,51.11613780948032,4.529533857213972,76.68257590803546,0.4219858156028369,36.672851525746324,35.284866457366945,44.55115468643043,36.672851525746324,2.277210289835984,0.8723404255319149,30 to 45 min,#e8c468,0,0,28.4651286229498,1.2883430815126937
39,Chokkasandra,39-Chokkasandra,59289,3.793367544567454,15629.648143351882,64.0,63.0,37.146604157813215,38.97071950182211,17.630321803803135,81.20338149397635,0.453125,37.146604157813215,29.024541835744163,67.79223650911877,37.146604157813215,3.3048281265448978,0.984375,30 to 45 min,#e8c468,0,0,41.31035158181122,0.8992081339285602
16,Jalahalli,16-Jalahalli,37959,5.169349247388422,7343.0906258030545,83.0,83.0,38.57580093925877,34.086020701787824,9.363386672101722,51.403577300260814,0.37349397590361444,39.38774995324319,37.112291322334606,39.770239362206304,38.57580093925877,2.330209553690703,1.0,30 to 45 min,#e8c468,0,0,29.12761942113379,1.3243719090640744
9,Vidyaranyapura,9-Vidyaranyapura,57195,9.892235107991118,5781.807587023169,158.0,111.0,39.08719760069981,79.03205012227106,21.693083544146603,48.57526070997568,0.0949367088607595,39.08719760069981,37.81439563150987,180.0,39.08719760069981,3.072422168593172,0.7025316455696202,30 to 45 min,#e8c468,0,0,38.40527710741465,1.0177559060797274
26,Ramamurthy Nagar,26-Ramamurthy Nagar,47358,7.292846262276706,6493.760912658485,119.0,96.0,39.2401079099345,64.58877214433457,14.026232916803185,62.49830481323971,0.19327731092436976,39.2401079099345,38.78316483348862,180.0,39.2401079099345,2.9866830146833117,0.8067226890756303,30 to 45 min,#e8c468,0,0,37.333537683541394,1.0510685658175283
71,Hegganahalli,71-Hegganahalli,66314,1.7499105851377021,37895.6505339281,26.0,23.0,40.055736756631475,55.01812742893662,22.961419410285266,55.95364477715495,0.11538461538461539,40.055736756631475,40.055736756631475,40.055736756631475,40.055736756631475,4.968763138860407,0.8846153846153846,30 to 45 min,#e8c468,0,0,62.109539235755086,0.6449208487055121
87,HAL Airport,87-HAL Airport,39926,6.805666564043756,5866.581858555964,105.0,82.0,40.30054329086066,66.37970587045945,10.432006903688784,78.52115883973293,0.41904761904761906,40.30054329086066,39.42636137635263,42.536268014711325,40.30054329086066,2.175676519172934,0.780952380952381,30 to 45 min,#e8c468,0,0,27.195956489661675,1.4818579117149488
113,Konena Agrahara,113-Konena Agrahara,38108,2.122200265625,17956.834996803176,36.0,31.0,40.38433467991485,64.45858318343461,25.053580600851554,72.80939472169011,0.08333333333333333,40.38433467991485,38.732235115441696,44.22369268576153,40.38433467991485,2.581656034517608,0.8611111111111112,30 to 45 min,#e8c468,0,0,32.270700431470104,1.2514241754893056
174,HSR Layout,174-HSR Layout,63033,7.145256048047433,8821.657275280551,113.0,105.0,40.48774042942152,48.18365685198707,18.702261509221408,64.65194270962878,0.25663716814159293,40.48774042942152,36.07521024558689,52.81417568661166,42.364245896176115,3.419955281179197,0.9292035398230089,30 to 45 min,#e8c468,0,0,42.749441014739965,0.947094031369004
188,Bilekhalli,188-Bilekhalli,49884,4.234631549584528,11780.009527604418,66.0,55.0,41.43779829881862,59.63677495354863,13.983504456481702,59.800257627121866,0.2878787878787879,41.43779829881862,34.63082732535105,180.0,47.73887726100308,2.4932123890892703,0.8333333333333334,30 to 45 min,#e8c468,0,0,31.16515486361588,1.3296195215508348
41,Peenya Industrial Area,41-Peenya Industrial Area,57814,5.5524239580401265,10412.389334262394,88.0,76.0,41.46414576854247,59.39477391881312,27.567374446767538,57.369078029942315,0.045454545454545456,41.46414576854247,37.58847009566806,41.867794663627464,41.46414576854247,3.9152161479690424,0.8636363636363636,30 to 45 min,#e8c468,0,0,48.94020184961303,0.8472410043578585
197,Vasanthpura,197-Vasanthpura,62057,5.7059670942625,10875.807549328481,95.0,95.0,41.579698890918564,36.985650254343014,6.233055816300497,76.06888878033939,0.3894736842105263,41.579698890918564,38.451392767440225,43.566472471650144,42.623448963702735,2.23377713704989,1.0,30 to 45 min,#e8c468,0,0,27.922214213123624,1.4891261335347765
187,Puttenahalli,187-Puttenahalli,49207,2.867783029118671,17158.55052504524,45.0,45.0,41.834924417136065,39.953599865214535,16.13355149903586,62.18706969971505,0.35555555555555557,41.834924417136065,37.98464546718776,41.834924417136065,50.1944143130043,2.348328553404028,1.0,30 to 45 min,#e8c468,0,0,29.354106917550347,1.425181305452139
160,Rajarajeshwari Nagar,160-Rajarajeshwari Nagar,56897,11.066855784707892,5141.207322735686,177.0,174.0,42.340480197715976,45.96016778641182,20.074084946860747,74.88798511262752,0.2033898305084746,42.57748601789301,40.83309917590745,49.73662864667119,42.340480197715976,3.1119272767414916,0.9830508474576272,30 to 45 min,#e8c468,0,0,38.89909095926865,1.0884696570943218
129,Jnana Bharathi ward,129-Jnana Bharathi ward,68132,11.840087836529214,5754.349202528561,189.0,168.0,42.95462966645859,55.52863110129245,18.025516456299513,68.21407575546262,0.24338624338624337,43.12064595634511,33.344101942376184,45.691361014375865,42.95462966645859,4.586841717736491,0.8888888888888888,30 to 45 min,#e8c468,0,0,57.33552147170614,0.7491800643629932
3,Atturu,3-Atturu,58129,8.816469948210466,6593.228394296155,142.0,124.0,43.419932185248335,59.26107310047876,17.439122133245984,72.08929996983592,0.22535211267605634,43.419932185248335,35.730086013650286,180.0,43.419932185248335,3.861558872604594,0.8732394366197183,30 to 45 min,#e8c468,0,0,48.269485907557424,0.8995316889929874
13,Mallasandra,13-Mallasandra,41482,1.31414125,31565.860975751275,19.0,17.0,43.55303356661673,52.32653156184096,15.494880325007124,60.445263499173066,0.3157894736842105,43.55303356661673,26.24086196632146,180.0,43.55303356661673,2.190619094584282,0.8947368421052632,30 to 45 min,#e8c468,0,0,27.38273868230353,1.59052876602016
54,Hudi,54-Hudi,50191,14.905196947231822,3367.3489976475234,235.0,160.0,44.424615033856576,84.16736177179763,14.646562190026126,76.88389369689355,0.1148936170212766,44.54060356886309,41.14222536101632,180.0,44.424615033856576,3.0673011213226826,0.6808510638297872,30 to 45 min,#e8c468,0,0,38.341264016533536,1.1586632880621717
175,Bommanahalli,175-Bommanahalli,43585,1.8551911523000164,23493.53593346135,29.0,28.0,45.2243574528924,42.003802830833145,16.31967201809527,56.13805025129861,0.3793103448275862,45.2243574528924,38.789523534073844,180.0,50.77102432247813,2.8809150938058252,0.9655172413793104,45 to 60 min,#e08a4a,43585,0,36.011438672572815,1.255833121916797
11,Kuvempu Nagar,11-Kuvempu Nagar,37128,7.207825110751546,5151.0683777021795,115.0,98.0,45.850388768632655,65.40313248778645,30.582007626994518,62.889392768080945,0.0,46.61280471507167,42.203871143232774,46.243706277298706,45.850388768632655,4.0198335076012235,0.8521739130434782,45 to 60 min,#e08a4a,37128,0,50.24791884501529,0.9124833390623325
184,Uttarahalli,184-Uttarahalli,57209,9.994083611417105,5724.286710453895,160.0,147.0,46.822570385161725,54.671819572363276,16.00075219693353,71.07175057245597,0.15625,46.822570385161725,43.974532105881266,180.0,46.822570385161725,2.9322800460354945,0.91875,45 to 60 min,#e08a4a,57209,0,36.65350057544369,1.2774378886073132
72,Herohalli,72-Herohalli,62272,7.739876714370439,8045.606189615541,124.0,121.0,46.961798928536425,47.72082150703121,25.57866016928428,68.7238213696672,0.13709677419354838,47.0550713821507,42.35214563458831,47.0265106608575,46.961798928536425,6.038252295063981,0.9758064516129032,45 to 60 min,#e08a4a,62272,0,75.47815368829977,0.6221906158763949
193,Arakere,193-Arakere,58355,6.6135820488700485,8823.508889554056,111.0,99.0,47.56089959314208,55.84740386681615,18.441639738282436,58.17443686908251,0.2702702702702703,47.56089959314208,44.15275087806517,180.0,52.121432081543375,4.442764842332817,0.8918918918918919,45 to 60 min,#e08a4a,58355,0,55.53456052916022,0.8564198427062134
84,Hagadur,84-Hagadur,50556,12.67815518479686,3987.646409362834,202.0,147.0,48.6109589054586,75.80413694861691,2.1992334581122237,81.76372908234579,0.3069306930693069,50.931556238734714,46.98845065341857,57.37431497915257,48.6109589054586,2.6398079816466966,0.7277227722772277,45 to 60 min,#e08a4a,50556,0,32.997599770583705,1.4731665103955138
195,Konankunte,195-Konankunte,57335,3.42113178905,16759.073761353437,52.0,47.0,51.759667750403885,62.94542984362394,22.960513985257506,64.27517668096371,0.057692307692307696,52.24125610021789,49.00097108352122,52.24125610021789,59.65966775040389,3.027136467220723,0.9038461538461539,45 to 60 min,#e08a4a,57335,0,37.83920584025904,1.3678846212817226
70,Rajagopal Nagar,70-Rajagopal Nagar,61479,2.182001578125,28175.50666156212,36.0,34.0,51.81005094418655,58.29273856328449,38.11235333289924,63.61759479834057,0.0,51.81005094418655,44.95526388799989,180.0,51.81005094418655,4.062498171108433,0.9444444444444444,45 to 60 min,#e08a4a,61479,0,50.781227138855414,1.0202599240565404
83,Kadugodi,83-Kadugodi,43942,11.04232705814976,3979.414825208308,179.0,115.0,52.56502499614259,89.96900468484317,17.085886977490137,75.35142889945703,0.21787709497206703,56.63001176311018,41.3601774151023,180.0,52.56502499614259,3.4157564776112816,0.6424581005586593,45 to 60 min,#e08a4a,43942,0,42.69695597014102,1.2311187952813907
40,Dodda Bidarakallu,40-Dodda Bidarakallu,72794,12.867132589526818,5657.359904665205,206.0,183.0,53.69894575780289,66.50192834643553,26.286603245544235,71.65383282327964,0.024271844660194174,53.802258492486146,51.84021447345337,180.0,53.69894575780289,5.68059926860629,0.8883495145631068,45 to 60 min,#e08a4a,72794,0,71.00749085757863,0.7562433922008047
194,Gottigere,194-Gottigere,51911,7.32530866656631,7086.527320948093,118.0,109.0,54.538452772249585,63.051944253659016,32.566253550125445,85.19706643971226,0.0,58.58063466346604,50.40356073055021,56.101167534410166,62.09903627447049,5.609982510293814,0.923728813559322,45 to 60 min,#e08a4a,51911,0,70.12478137867268,0.7777343715018922
192,Begur,192-Begur,80037,19.07361290596628,4196.2160181495665,303.0,235.0,57.63932837311164,82.3222276352008,25.912979576706224,98.58629972718352,0.009900990099009901,57.648613241661835,51.043696109535375,180.0,69.45086327399011,6.691752820308814,0.7755775577557755,45 to 60 min,#e08a4a,80037,0,83.64691025386017,0.6890789892678872
190,Mangammanapalya,190-Mangammanapalya,65890,3.457511282909227,19057.060008943394,56.0,47.0,59.331597182639214,68.46597398596487,24.940500609296738,67.87062358049462,0.23214285714285715,60.60294502257331,32.399603517465096,125.86657266230321,60.7913258261795,4.466212860463891,0.8392857142857143,45 to 60 min,#e08a4a,65890,0,55.82766075579864,1.0627634469974927
196,Anjanapura,196-Anjanapura,45608,11.397497387867,4001.5802108058538,183.0,155.0,66.26361759293896,83.21529959058329,49.06384511755669,96.51504325138322,0.0,66.26361759293896,60.62043586267599,180.0,75.02442089582017,5.629491482135926,0.8469945355191257,Over 60 min,#c0392b,45608,45608,70.36864352669906,0.9416639894130887
191,Singasandra,191-Singasandra,71004,9.79279190068071,7250.639114986649,155.0,122.0,70.37849167367317,86.66084081640568,32.04137821034125,80.8094915910384,0.0,75.54338782961028,67.65032076919162,180.0,72.75072798708575,6.762162651573164,0.7870967741935484,Over 60 min,#c0392b,71004,71004,84.52703314466456,0.832615188956452
