ward_no,ward_label,minutes,minutes_direct_only,minutes_800m,minutes_frequent,minutes_general,straight_line_km,easting,northing
86,86-Marathahalli,33.59190621440827,33.59190621440827,33.59190621440827,33.59190621440827,33.59190621440827,3.3165431569681045,793071.625,1434021.0
86,86-Marathahalli,34.03591165838019,34.03591165838019,34.03591165838019,34.03591165838019,34.03591165838019,3.532533724080117,793321.625,1434021.0
85,85-Dodda Nekkundi,33.94660702065783,33.94660702065783,33.94660702065783,33.94660702065783,33.94660702065783,3.3940413258442446,793571.625,1434021.0
85,85-Dodda Nekkundi,31.325154334594888,31.325154334594888,31.325154334594888,31.325154334594888,31.325154334594888,3.2036003217050655,793821.625,1434021.0
85,85-Dodda Nekkundi,31.31366001587959,31.31366001587959,31.31366001587959,31.31366001587959,31.31366001587959,3.021852663668274,794071.625,1434021.0
85,85-Dodda Nekkundi,29.866435920227744,29.866435920227744,29.866435920227744,29.866435920227744,29.866435920227744,2.8504617206005918,794321.625,1434021.0
85,85-Dodda Nekkundi,27.0324791347371,27.0324791347371,27.0324791347371,27.0324791347371,27.0324791347371,2.6914067920512372,794571.625,1434021.0
85,85-Dodda Nekkundi,28.2562895883438,28.2562895883438,28.2562895883438,28.2562895883438,28.2562895883438,2.54700000392418,794821.625,1434021.0
85,85-Dodda Nekkundi,30.932941387604814,30.932941387604814,30.932941387604814,30.932941387604814,30.932941387604814,2.4198651862614198,795071.625,1434021.0
85,85-Dodda Nekkundi,47.69170559907802,47.69170559907802,33.43475091970138,52.19170559907802,47.69170559907802,2.312852355722314,795321.625,1434021.0
84,84-Hagadur,50.17340011983306,50.17340011983306,47.73666909624757,54.67340011983306,50.17340011983306,2.228861709272359,795571.625,1434021.0
84,84-Hagadur,44.73527051356914,44.73527051356914,44.73527051356914,59.33527051356914,44.73527051356914,2.170567441649935,795821.625,1434021.0
84,84-Hagadur,41.98954579452741,41.98954579452741,41.98954579452741,56.58954579452741,41.98954579452741,2.1400704470743452,796071.625,1434021.0
84,84-Hagadur,41.038095990930856,41.038095990930856,41.038095990930856,55.63809599093086,41.038095990930856,2.1385602675938853,796321.625,1434021.0
84,84-Hagadur,43.27365587539614,43.27365587539614,43.27365587539614,57.87365587539614,43.27365587539614,2.1660975319272846,796571.625,1434021.0
84,84-Hagadur,57.617334058294084,57.617334058294084,46.19503440473996,62.443432844531095,57.617334058294084,2.2216023535978975,796821.625,1434021.0
84,84-Hagadur,54.556036382353895,54.556036382353895,51.60881546268851,56.51206521130826,54.556036382353895,2.303053520264338,797071.625,1434021.0
84,84-Hagadur,48.51257402719994,48.51257402719994,48.51257402719994,53.81297837215049,48.51257402719994,2.407819348890652,797321.625,1434021.0
84,84-Hagadur,45.47704950106734,45.47704950106734,45.47704950106734,50.451488498801396,45.47704950106734,2.533008589914856,797571.625,1434021.0
84,84-Hagadur,43.5515945183631,43.5515945183631,43.5515945183631,47.87640053735588,43.5515945183631,2.675756157850093,797821.625,1434021.0
84,84-Hagadur,46.08888956786042,46.08888956786042,46.08888956786042,47.435773208554046,46.08888956786042,2.833409521400486,798071.625,1434021.0
84,84-Hagadur,49.638802425460554,66.76603086316796,49.14722916932637,49.638802425460554,49.638802425460554,3.0036224822126325,798321.625,1434021.0
84,84-Hagadur,,,52.247945061847105,,,3.1843816535307794,798571.625,1434021.0
149,149-Varthuru,,,,,,3.3739924444245077,798821.625,1434021.0
149,149-Varthuru,,,,,,3.571045157194726,799071.625,1434021.0
149,149-Varthuru,,,95.7144754183455,,,3.7743743871553264,799321.625,1434021.0
149,149-Varthuru,92.64302323952046,115.64302323952046,92.64302323952046,,92.64302323952046,3.983019020053054,799571.625,1434021.0
149,149-Varthuru,89.69301001765608,112.69301001765608,89.69301001765608,,89.69301001765608,4.196186246318749,799821.625,1434021.0
130,130-Ullalu,54.43842038345129,59.73842038345129,41.087793538564995,54.43842038345129,54.43842038345129,5.8594425512421555,768571.625,1434271.0
130,130-Ullalu,39.2463717866772,39.2463717866772,39.2463717866772,39.2463717866772,39.2463717866772,5.824210999023498,768821.625,1434271.0
130,130-Ullalu,38.09897012052561,38.09897012052561,38.09897012052561,38.09897012052561,38.09897012052561,5.799551750867077,769071.625,1434271.0
130,130-Ullalu,40.03401121079774,40.03401121079774,40.03401121079774,40.03401121079774,40.03401121079774,5.785599991429107,769321.625,1434271.0
130,130-Ullalu,64.89235014977514,64.89235014977514,42.64809335034795,,64.89235014977514,5.782433225785109,769571.625,1434271.0
72,72-Herohalli,46.667656897234146,46.667656897234146,45.950447681935,46.667656897234146,46.667656897234146,5.79006914988955,769821.625,1434271.0
72,72-Herohalli,47.09149993030306,47.09149993030306,47.09149993030306,47.09149993030306,47.09149993030306,5.808465159604712,770071.625,1434271.0
72,72-Herohalli,63.0640458961946,63.0640458961946,48.8671480933689,,63.0640458961946,5.791092085640949,770321.625,1434271.0
129,129-Jnana Bharathi ward,59.07854688835544,59.07854688835544,59.07854688835544,,59.07854688835544,5.552850416154346,770571.625,1434271.0
129,129-Jnana Bharathi ward,56.189787780232635,56.189787780232635,56.189787780232635,,56.189787780232635,5.315688849434074,770821.625,1434271.0
129,129-Jnana Bharathi ward,55.71647602576795,55.71647602576795,34.111832545571154,,55.71647602576795,5.079758669839544,771071.625,1434271.0
129,129-Jnana Bharathi ward,31.147610632825483,31.147610632825483,31.147610632825483,31.147610632825483,31.147610632825483,4.84523976121123,771321.625,1434271.0
129,129-Jnana Bharathi ward,28.526318213117772,28.526318213117772,28.526318213117772,28.526318213117772,28.526318213117772,4.612347400558041,771571.625,1434271.0
73,73-Kottegepalya,27.557904999849374,27.557904999849374,27.557904999849374,27.557904999849374,27.557904999849374,4.381340975460226,771821.625,1434271.0
73,73-Kottegepalya,26.204682544746714,26.204682544746714,26.204682544746714,26.204682544746714,26.204682544746714,4.152535242843705,772071.625,1434271.0
73,73-Kottegepalya,24.9247255581718,24.9247255581718,24.9247255581718,24.9247255581718,24.9247255581718,3.9263149571667424,772321.625,1434271.0
73,73-Kottegepalya,24.324642487925836,24.324642487925836,24.324642487925836,24.324642487925836,24.324642487925836,3.703153972316508,772571.625,1434271.0
73,73-Kottegepalya,24.431175100737335,24.431175100737335,24.431175100737335,24.431175100737335,24.431175100737335,3.4836402716836,772821.625,1434271.0
73,73-Kottegepalya,24.045583495379525,24.045583495379525,24.045583495379525,24.045583495379525,24.045583495379525,3.2685087948953178,773071.625,1434271.0
128,128-Nagarabhavi,21.711914747824373,21.711914747824373,21.711914747824373,21.711914747824373,21.711914747824373,3.0586843482321444,773321.625,1434271.0
127,127-Mudalapalya,18.659687890909606,18.659687890909606,18.659687890909606,18.659687890909606,18.659687890909606,2.8553371327975534,773571.625,1434271.0
126,126-Maruthi Mandir ward,21.529433951299215,21.529433951299215,21.529433951299215,21.529433951299215,21.529433951299215,2.6599530713425765,773821.625,1434271.0
132,132-Attiguppe,22.966856854042163,22.966856854042163,22.966856854042163,22.966856854042163,22.966856854042163,2.474419233185246,774071.625,1434271.0
132,132-Attiguppe,27.599424716878882,27.599424716878882,22.341781155543167,27.599424716878882,27.599424716878882,2.301119453954817,774321.625,1434271.0
132,132-Attiguppe,19.266205842356886,19.266205842356886,19.266205842356886,19.266205842356886,19.266205842356886,2.143023784558065,774571.625,1434271.0
132,132-Attiguppe,16.462644776317948,16.462644776317948,16.462644776317948,16.462644776317948,16.462644776317948,2.003734299001199,774821.625,1434271.0
133,133-Hampi Nagar,17.68711956083915,17.68711956083915,17.68711956083915,17.68711956083915,17.68711956083915,1.8874192276243456,775071.625,1434271.0
133,133-Hampi Nagar,20.14338672103321,20.14338672103321,20.14338672103321,20.14338672103321,20.14338672103321,1.7985415037241526,775321.625,1434271.0
133,133-Hampi Nagar,21.036407127036252,21.036407127036252,21.036407127036252,21.036407127036252,21.036407127036252,1.6829125701629002,775571.625,1434271.0
134,134-Bapuji Nagar,18.078491055577146,18.078491055577146,18.078491055577146,18.078491055577146,18.078491055577146,1.4462792844461716,775821.625,1434271.0
134,134-Bapuji Nagar,15.187643098214547,15.187643098214547,15.187643098214547,15.187643098214547,15.187643098214547,1.2150114478571639,776071.625,1434271.0
135,135-Padarayanapura,12.410818543146345,12.410818543146345,12.410818543146345,12.410818543146345,12.410818543146345,0.9928654834517076,776321.625,1434271.0
136,136-Jagajivanaramnagar,9.844977447565142,9.844977447565142,9.844977447565142,9.844977447565142,9.844977447565142,0.7875981958052114,776571.625,1434271.0
136,136-Jagajivanaramnagar,7.703894792585591,7.703894792585591,7.703894792585591,7.703894792585591,7.703894792585591,0.6163115834068472,776821.625,1434271.0
136,136-Jagajivanaramnagar,6.42710346947896,6.42710346947896,6.42710346947896,6.42710346947896,6.42710346947896,0.5141682775583168,777071.625,1434271.0
136,136-Jagajivanaramnagar,6.541908975180687,6.541908975180687,6.541908975180687,6.541908975180687,6.541908975180687,0.5233527180144549,777321.625,1434271.0
137,137-Rayapuram,7.988537855684902,7.988537855684902,7.988537855684902,7.988537855684902,7.988537855684902,0.6390830284547921,777571.625,1434271.0
140,140-Chamrajapet,10.215619923337186,10.215619923337186,10.215619923337186,10.215619923337186,10.215619923337186,0.817285853948776,777821.625,1434271.0
140,140-Chamrajapet,11.84947683020082,11.84947683020082,11.84947683020082,11.84947683020082,11.84947683020082,0.9479581464160656,778071.625,1434271.0
139,139-K R Market,8.724599714610246,8.724599714610246,8.724599714610246,8.724599714610246,8.724599714610246,0.6979679771688196,778321.625,1434271.0
139,139-K R Market,5.599859749215892,5.599859749215892,5.599859749215892,5.599859749215892,5.599859749215892,0.4479887799372714,778571.625,1434271.0
139,139-K R Market,2.47577629070144,2.47577629070144,2.47577629070144,2.47577629070144,2.47577629070144,0.1980621032561152,778821.625,1434271.0
139,139-K R Market,0.6570823938521635,0.6570823938521635,0.6570823938521635,0.6570823938521635,0.6570823938521635,0.052566591508173076,779071.625,1434271.0
139,139-K R Market,2.480737084618718,2.480737084618718,2.480737084618718,2.480737084618718,3.0547804775594996,0.19845896676949742,779321.625,1434271.0
119,119-Dharmaraya Swamy Temple wa,4.337250099021918,4.337250099021918,4.337250099021918,4.337250099021918,4.337250099021918,0.34698000792175343,779571.625,1434271.0
119,119-Dharmaraya Swamy Temple wa,6.884723845803748,6.884723845803748,6.884723845803748,6.884723845803748,6.884723845803748,0.5532336537954436,779821.625,1434271.0
119,119-Dharmaraya Swamy Temple wa,6.331348596169669,6.331348596169669,6.331348596169669,6.331348596169669,6.331348596169669,0.5065078876935736,780071.625,1434271.0
119,119-Dharmaraya Swamy Temple wa,6.474032143947353,6.474032143947353,6.474032143947353,6.474032143947353,6.474032143947353,0.5179225715157882,780321.625,1434271.0
118,118-Sudham Nagara,7.954335884001097,7.954335884001097,7.954335884001097,7.954335884001097,7.954335884001097,0.6363468707200878,780571.625,1434271.0
118,118-Sudham Nagara,10.205933397301369,10.205933397301369,10.205933397301369,10.205933397301369,10.205933397301369,0.8164746717841095,780821.625,1434271.0
118,118-Sudham Nagara,11.215037267467899,11.215037267467899,11.215037267467899,11.215037267467899,11.215037267467899,0.8972029813974319,781071.625,1434271.0
118,118-Sudham Nagara,9.953380704031307,9.953380704031307,9.953380704031307,9.953380704031307,9.953380704031307,0.7962704563225046,781321.625,1434271.0
117,117-Shanthi Nagar,9.586123510996076,9.586123510996076,9.586123510996076,9.586123510996076,9.586123510996076,0.7668898808796861,781571.625,1434271.0
117,117-Shanthi Nagar,10.210239492625071,10.210239492625071,10.210239492625071,10.210239492625071,10.210239492625071,0.8168191594100057,781821.625,1434271.0
117,117-Shanthi Nagar,11.66771044487519,11.66771044487519,11.66771044487519,11.66771044487519,11.66771044487519,0.9334168355900152,782071.625,1434271.0
111,111-Shantala Nagar,13.695006153855449,13.695006153855449,13.695006153855449,13.695006153855449,13.695006153855449,1.095600492308436,782321.625,1434271.0
117,117-Shanthi Nagar,16.078002677037578,16.078002677037578,16.078002677037578,16.078002677037578,16.078002677037578,1.2862402141630063,782571.625,1434271.0
117,117-Shanthi Nagar,18.68107054243724,18.68107054243724,18.68107054243724,18.68107054243724,18.68107054243724,1.4944856433949791,782821.625,1434271.0
117,117-Shanthi Nagar,21.424142296488917,21.424142296488917,21.424142296488917,21.424142296488917,21.424142296488917,1.7139313837191132,783071.625,1434271.0
117,117-Shanthi Nagar,24.25977328148172,24.25977328148172,24.25977328148172,24.25977328148172,24.25977328148172,1.9407818625185376,783321.625,1434271.0
114,114-Agaram,24.496747052827804,24.496747052827804,24.496747052827804,24.496747052827804,24.496747052827804,1.9597397642262242,783571.625,1434271.0
114,114-Agaram,22.423489160551732,22.423489160551732,22.423489160551732,22.423489160551732,22.423489160551732,1.7938791328441386,783821.625,1434271.0
114,114-Agaram,20.61713767952609,20.61713767952609,20.61713767952609,20.61713767952609,20.61713767952609,1.6493710143620872,784071.625,1434271.0
114,114-Agaram,19.15335782727634,19.15335782727634,19.15335782727634,19.15335782727634,19.15335782727634,1.5322686261821072,784321.625,1434271.0
114,114-Agaram,18.115383408110393,18.115383408110393,18.115383408110393,18.115383408110393,18.115383408110393,1.4492306726488313,784571.625,1434271.0
114,114-Agaram,17.578804452692303,17.578804452692303,17.578804452692303,17.578804452692303,17.578804452692303,1.4063043562153843,784821.625,1434271.0
114,114-Agaram,17.58956696309344,17.58956696309344,17.58956696309344,17.58956696309344,17.58956696309344,1.4071653570474754,785071.625,1434271.0
114,114-Agaram,18.14669710752625,18.14669710752625,18.14669710752625,18.14669710752625,18.14669710752625,1.4517357686021,785321.625,1434271.0
114,114-Agaram,19.20269814050763,19.20269814050763,19.20269814050763,19.20269814050763,19.20269814050763,1.53621585124061,785571.625,1434271.0
114,114-Agaram,20.681292653956824,20.681292653956824,20.681292653956824,20.681292653956824,20.681292653956824,1.654503412316546,785821.625,1434271.0
112,112-Domlur,22.49931922974031,22.49931922974031,22.49931922974031,22.49931922974031,22.49931922974031,1.7999455383792247,786071.625,1434271.0
112,112-Domlur,24.062350796931657,24.062350796931657,24.062350796931657,24.062350796931657,24.062350796931657,1.9665264658517718,786321.625,1434271.0
112,112-Domlur,22.849725724544513,22.849725724544513,22.849725724544513,22.849725724544513,22.849725724544513,1.9181622344079803,786571.625,1434271.0
88,88-Jeevanbhima Nagar,23.704442513684846,23.704442513684846,23.704442513684846,23.704442513684846,23.704442513684846,1.8963554010947878,786821.625,1434271.0
88,88-Jeevanbhima Nagar,23.841865938059367,23.841865938059367,23.841865938059367,23.841865938059367,23.841865938059367,1.9073492750447494,787071.625,1434271.0
88,88-Jeevanbhima Nagar,24.38236653674539,24.38236653674539,24.38236653674539,24.38236653674539,24.38236653674539,1.9505893229396314,787321.625,1434271.0
88,88-Jeevanbhima Nagar,35.847982620301565,35.847982620301565,35.847982620301565,38.347982620301565,35.847982620301565,2.024009920064239,787571.625,1434271.0
88,88-Jeevanbhima Nagar,38.46028646191856,38.46028646191856,38.46028646191856,40.96028646191856,38.46028646191856,2.124484315374158,787821.625,1434271.0
88,88-Jeevanbhima Nagar,38.56465514927147,38.56465514927147,37.29977417528796,41.264655149271476,38.56465514927147,2.24838854649795,788071.625,1434271.0
113,113-Konena Agrahara,38.96242784995888,38.96242784995888,37.42532379410609,41.66242784995888,38.96242784995888,2.3920845523884644,788321.625,1434271.0
113,113-Konena Agrahara,39.703786354294905,39.703786354294905,37.74672525242441,42.5037863542949,39.703786354294905,2.2242438528290607,788571.625,1434271.0
87,87-HAL Airport,41.71494445991134,41.71494445991134,37.592377126850636,44.514944459911334,41.71494445991134,2.043672360379532,788821.625,1434271.0
87,87-HAL Airport,23.488470297648924,23.488470297648924,23.488470297648924,23.488470297648924,23.488470297648924,1.8790776238119138,789071.625,1434271.0
87,87-HAL Airport,21.687657477965757,21.687657477965757,21.687657477965757,21.687657477965757,21.687657477965757,1.7350125982372606,789321.625,1434271.0
87,87-HAL Airport,20.212174223462267,20.212174223462267,20.212174223462267,20.212174223462267,20.212174223462267,1.6169739378769814,789571.625,1434271.0
87,87-HAL Airport,19.13741719244321,19.13741719244321,19.13741719244321,19.13741719244321,19.13741719244321,1.5309933753954568,789821.625,1434271.0
87,87-HAL Airport,18.53323330548799,18.53323330548799,18.53323330548799,18.53323330548799,18.53323330548799,1.4826586644390394,790071.625,1434271.0
87,87-HAL Airport,18.44592059816147,18.44592059816147,18.44592059816147,18.44592059816147,18.44592059816147,1.4756736478529178,790321.625,1434271.0
87,87-HAL Airport,18.882650414380556,18.882650414380556,18.882650414380556,18.882650414380556,18.882650414380556,1.5106120331504445,790571.625,1434271.0
87,87-HAL Airport,19.808791902327982,19.808791902327982,19.808791902327982,19.808791902327982,19.808791902327982,1.5847033521862386,790821.625,1434271.0
87,87-HAL Airport,21.160180447901737,21.160180447901737,21.160180447901737,21.160180447901737,21.160180447901737,1.692814435832139,791071.625,1434271.0
87,87-HAL Airport,22.861528526014865,22.861528526014865,22.861528526014865,22.861528526014865,22.861528526014865,1.8289222820811892,791321.625,1434271.0
87,87-HAL Airport,24.841034328381333,24.841034328381333,24.841034328381333,24.841034328381333,24.841034328381333,1.9872827462705065,791571.625,1434271.0
85,85-Dodda Nekkundi,57.24904132743343,57.24904132743343,43.34084829920191,,57.24904132743343,2.163013803320688,791821.625,1434271.0
85,85-Dodda Nekkundi,41.39044555255537,41.39044555255537,41.39044555255537,41.39044555255537,41.39044555255537,2.3522254809195506,792071.625,1434271.0
85,85-Dodda Nekkundi,40.69101685088302,40.69101685088302,40.69101685088302,40.69101685088302,40.69101685088302,2.5519209848305637,792321.625,1434271.0
86,86-Marathahalli,69.72531479379145,,39.70358064460625,,69.72531479379145,2.759825485886739,792571.625,1434271.0
86,86-Marathahalli,36.59176777201868,36.59176777201868,36.59176777201868,36.59176777201868,36.59176777201868,2.9742180001273204,792821.625,1434271.0
86,86-Marathahalli,33.74370604889481,33.74370604889481,33.74370604889481,33.74370604889481,33.74370604889481,3.1937922149089064,793071.625,1434271.0
85,85-Dodda Nekkundi,36.31484080023321,36.31484080023321,36.31484080023321,36.31484080023321,36.31484080023321,3.4175495185504072,793321.625,1434271.0
85,85-Dodda Nekkundi,39.42477795872437,39.42477795872437,35.73949927968035,39.42477795872437,39.42477795872437,3.242561614143173,793571.625,1434271.0
85,85-Dodda Nekkundi,34.11458354256594,34.11458354256594,34.11458354256594,34.11458354256594,34.11458354256594,3.042654157344377,793821.625,1434271.0
85,85-Dodda Nekkundi,34.10924780059953,34.10924780059953,32.868955599536434,34.10924780059953,34.10924780059953,2.850663575537328,794071.625,1434271.0
85,85-Dodda Nekkundi,29.804228724803068,29.804228724803068,29.804228724803068,29.804228724803068,29.804228724803068,2.668299331144373,794321.625,1434271.0
85,85-Dodda Nekkundi,26.914885135399082,26.914885135399082,26.914885135399082,26.914885135399082,26.914885135399082,2.4976708790943114,794571.625,1434271.0
85,85-Dodda Nekkundi,26.513706550387596,26.513706550387596,26.513706550387596,26.513706550387596,26.513706550387596,2.341345408086127,794821.625,1434271.0
85,85-Dodda Nekkundi,29.304844920171135,29.304844920171135,29.304844920171135,29.304844920171135,29.304844920171135,2.2023707271157225,795071.625,1434271.0
85,85-Dodda Nekkundi,50.463147057326665,50.463147057326665,31.627203139849925,54.963147057326665,50.463147057326665,2.0842205543911323,795321.625,1434271.0
84,84-Hagadur,24.882579935056732,24.882579935056732,24.882579935056732,24.882579935056732,24.882579935056732,1.9906063948045385,795571.625,1434271.0
84,84-Hagadur,24.063887358469085,24.063887358469085,24.063887358469085,24.063887358469085,24.063887358469085,1.9251109886775268,795821.625,1434271.0
84,84-Hagadur,23.633235398008644,23.633235398008644,23.633235398008644,23.633235398008644,23.633235398008644,1.8906588318406916,796071.625,1434271.0
84,84-Hagadur,23.61186578723268,23.61186578723268,23.61186578723268,23.61186578723268,23.61186578723268,1.8889492629786147,796321.625,1434271.0
84,84-Hagadur,24.000871786893278,24.000871786893278,24.000871786893278,24.000871786893278,24.000871786893278,1.9200697429514624,796571.625,1434271.0
84,84-Hagadur,24.780934952246863,24.780934952246863,24.780934952246863,24.780934952246863,24.780934952246863,1.982474796179749,796821.625,1434271.0
84,84-Hagadur,56.74809269707028,56.74809269707028,52.4495803305813,58.12452981089938,56.74809269707028,2.0733414617901653,797071.625,1434271.0
84,84-Hagadur,56.45192602464775,56.45192602464775,49.72320400196037,56.936189184414665,56.45192602464775,2.1891284377277693,797321.625,1434271.0
84,84-Hagadur,47.48863241311508,47.48863241311508,47.48863241311508,50.0513650092918,47.48863241311508,2.3261173264817634,797571.625,1434271.0
84,84-Hagadur,46.63877767612956,46.63877767612956,46.63877767612956,47.0392748924353,46.63877767612956,2.4807983223649823,797821.625,1434271.0
84,84-Hagadur,45.272053158422494,47.87622153111964,45.272053158422494,45.272053158422494,45.272053158422494,2.650075247222077,798071.625,1434271.0
84,84-Hagadur,48.36175968681424,65.7973136510153,48.36175968681424,48.36175968681424,48.36175968681424,2.8313313680368455,798321.625,1434271.0
84,84-Hagadur,,,51.25025559072809,,,3.022412251053724,798571.625,1434271.0
84,84-Hagadur,,,83.89331247014657,,,3.2215701629810707,798821.625,1434271.0
84,84-Hagadur,,,84.02557674657893,,,3.427397382081647,799071.625,1434271.0
149,149-Varthuru,,,85.36692881284193,,,3.6387623327706313,799321.625,1434271.0
149,149-Varthuru,,,71.9680198197495,,,3.8547541833534096,799571.625,1434271.0
149,149-Varthuru,91.97509091909834,114.97509091909834,71.53620270498166,,91.97509091909834,4.074637200263461,799821.625,1434271.0
130,130-Ullalu,56.78266412009863,58.96992659003747,45.27235062930336,56.78266412009863,56.78266412009863,6.150065134732912,768321.625,1434521.0
130,130-Ullalu,42.18431004558527,42.18431004558527,42.18431004558527,42.18431004558527,42.18431004558527,6.10628102131702,768571.625,1434521.0
130,130-Ullalu,39.17195237507648,39.17195237507648,39.17195237507648,39.17195237507648,39.17195237507648,6.072481754697625,768821.625,1434521.0
130,130-Ullalu,37.27737167396967,37.27737167396967,37.27737167396967,37.27737167396967,37.27737167396967,6.048834715131059,769071.625,1434521.0
130,130-Ullalu,39.68702756089137,39.68702756089137,39.68702756089137,39.68702756089137,39.68702756089137,6.03545923363034,769321.625,1434521.0
130,130-Ullalu,43.07225041313391,43.07225041313391,42.72409083471252,43.07225041313391,43.07225041313391,6.032423634879503,769571.625,1434521.0
72,72-Herohalli,43.61167757780079,43.61167757780079,43.61167757780079,43.61167757780079,43.61167757780079,6.039743509495411,769821.625,1434521.0
72,72-Herohalli,44.44780410781901,44.44780410781901,44.44780410781901,44.44780410781901,44.44780410781901,5.963852739173511,770071.625,1434521.0
72,72-Herohalli,47.06978311447178,47.06978311447178,47.06978311447178,47.06978311447178,47.06978311447178,5.721882530632697,770321.625,1434521.0
72,72-Herohalli,60.15152304376154,60.15152304376154,50.02188760988027,,60.15152304376154,5.480633165444654,770571.625,1434521.0
72,72-Herohalli,58.73835600792669,58.73835600792669,50.24185868397372,,58.73835600792669,5.240204203462318,770821.625,1434521.0
129,129-Jnana Bharathi ward,58.38415676898805,58.38415676898805,35.38409445008021,,58.38415676898805,5.000713978403124,771071.625,1434521.0
129,129-Jnana Bharathi ward,36.769188591872435,36.769188591872435,32.94494252262241,36.769188591872435,36.769188591872435,4.762304116035499,771321.625,1434521.0
129,129-Jnana Bharathi ward,31.217540138223455,31.217540138223455,31.217540138223455,31.217540138223455,31.217540138223455,4.52514537815316,771571.625,1434521.0
73,73-Kottegepalya,29.931457022008292,29.931457022008292,29.931457022008292,29.931457022008292,29.931457022008292,4.289445289688769,771821.625,1434521.0
73,73-Kottegepalya,28.643511668784672,28.643511668784672,28.643511668784672,28.643511668784672,28.643511668784672,4.05545818534052,772071.625,1434521.0
73,73-Kottegepalya,27.97707053836572,27.97707053836572,27.97707053836572,27.97707053836572,27.97707053836572,3.8234985671316357,772321.625,1434521.0
73,73-Kottegepalya,27.106826013623333,27.106826013623333,27.106826013623333,27.106826013623333,27.106826013623333,3.5939590276838063,772571.625,1434521.0
73,73-Kottegepalya,27.155061807921662,27.155061807921662,27.155061807921662,27.155061807921662,27.155061807921662,3.3673345085515614,772821.625,1434521.0
73,73-Kottegepalya,50.35729937379337,50.35729937379337,25.624100584902497,,50.35729937379337,3.144255379623996,773071.625,1434521.0
127,127-Mudalapalya,22.681816517639497,22.681816517639497,22.681816517639497,22.681816517639497,22.681816517639497,2.925532787734004,773321.625,1434521.0
127,127-Mudalapalya,19.72569987879279,19.72569987879279,19.72569987879279,19.72569987879279,19.72569987879279,2.7122209150286687,773571.625,1434521.0
126,126-Maruthi Mandir ward,18.5707732899369,18.5707732899369,18.5707732899369,18.5707732899369,18.5707732899369,2.5057019957950315,773821.625,1434521.0
126,126-Maruthi Mandir ward,21.218652484404476,21.218652484404476,21.218652484404476,21.218652484404476,21.218652484404476,2.3078004011489943,774071.625,1434521.0
132,132-Attiguppe,30.493312457407058,30.493312457407058,22.250250339757535,30.493312457407058,30.493312457407058,2.120929723342033,774321.625,1434521.0
132,132-Attiguppe,19.26133565564422,19.26133565564422,19.26133565564422,19.26133565564422,19.26133565564422,1.948266688923251,774571.625,1434521.0
132,132-Attiguppe,16.56746724855756,16.56746724855756,16.56746724855756,16.56746724855756,16.56746724855756,1.7939184181506758,774821.625,1434521.0
133,133-Hampi Nagar,15.856601944662588,15.856601944662588,15.856601944662588,15.856601944662588,15.856601944662588,1.6629923303468592,775071.625,1434521.0
133,133-Hampi Nagar,17.98902129275737,17.98902129275737,17.98902129275737,17.98902129275737,17.98902129275737,1.5613915878487152,775321.625,1434521.0
133,133-Hampi Nagar,18.688833106367404,18.688833106367404,18.688833106367404,18.688833106367404,18.688833106367404,1.4951066485093922,775571.625,1434521.0
133,133-Hampi Nagar,17.242099724419305,17.242099724419305,17.242099724419305,17.242099724419305,17.242099724419305,1.3793679779535444,775821.625,1434521.0
135,135-Padarayanapura,14.181772348299114,14.181772348299114,14.181772348299114,14.181772348299114,14.181772348299114,1.1345417878639292,776071.625,1434521.0
135,135-Padarayanapura,11.157355464945196,11.157355464945196,11.157355464945196,11.157355464945196,11.157355464945196,0.8925884371956158,776321.625,1434521.0
135,135-Padarayanapura,8.208638437847265,8.208638437847265,8.208638437847265,8.208638437847265,8.208638437847265,0.6566910750277811,776571.625,1434521.0
136,136-Jagajivanaramnagar,5.459684884264356,5.459684884264356,5.459684884264356,5.459684884264356,5.459684884264356,0.4367747907411485,776821.625,1434521.0
136,136-Jagajivanaramnagar,3.430134555323714,3.430134555323714,3.430134555323714,3.430134555323714,3.430134555323714,0.2744107644258971,777071.625,1434521.0
136,136-Jagajivanaramnagar,3.6407055771906265,3.6407055771906265,3.6407055771906265,3.6407055771906265,3.6407055771906265,0.2912564461752501,777321.625,1434521.0
137,137-Rayapuram,5.854477016091877,5.854477016091877,5.854477016091877,5.854477016091877,5.854477016091877,0.4683581612873502,777571.625,1434521.0
137,137-Rayapuram,8.650220526906189,8.650220526906189,8.650220526906189,8.650220526906189,8.650220526906189,0.6920176421524951,777821.625,1434521.0
138,138-Chalavadipalya,11.569731580239194,11.569731580239194,11.569731580239194,11.569731580239194,11.569731580239194,0.9255785264191355,778071.625,1434521.0
138,138-Chalavadipalya,8.446708940881322,8.446708940881322,8.446708940881322,8.446708940881322,8.446708940881322,0.6757367152705058,778321.625,1434521.0
138,138-Chalavadipalya,5.326006480013409,5.326006480013409,5.326006480013409,5.326006480013409,5.326006480013409,0.4260805184010727,778571.625,1434521.0
139,139-K R Market,2.2174417959272725,2.2174417959272725,2.2174417959272725,2.2174417959272725,2.2174417959272725,0.1773953436741818,778821.625,1434521.0
139,139-K R Market,0.999500480993138,0.999500480993138,0.999500480993138,0.999500480993138,0.999500480993138,0.07996003847945105,779071.625,1434521.0
139,139-K R Market,2.0418999901383477,2.0418999901383477,2.0418999901383477,2.0418999901383477,2.0418999901383477,0.1633519992110678,779321.625,1434521.0
